beta1,beta2,beta3,alpha1,alpha2,alpha3,actual_beta1,actual_beta2,actual_beta3,actual_alpha1,actual_alpha2,actual_alpha3,x,y,z
-7.553462067845581,-13.308732899201985,-18.79074345188114,4.724480991802287,1.7695083891813546,7.029968319703777,,,,,,,,,
-2.3795969110543247,-6.862125251749794,-12.02447036111185,15.00325879080032,4.405856272950712,1.215084444305506,,,,,,,,,
-13.88061581117655,-19.72570770216131,-21.11701720076517,15.457106311510737,3.973403534965306,5.640444438273405,,,,,,,,,
-1.4163920806672508,-2.094758948237337,-5.002846989846636,8.133294469317585,16.66502625798416,0.8870824150322301,,,,,,,,,
-11.809530052092224,-15.479066466599066,-21.035674091408776,21.41487498781765,15.666856729220529,6.327993038099854,,,,,,,,,
-0.2882327048079443,-4.521451156252008,-6.962882214279646,9.567965913070829,21.80224748882204,11.4421264453187,,,,,,,,,
-6.4000413860443714,-12.23578294773156,-17.305892160876773,15.3675329718896,14.110630995688243,22.679678264855003,,,,,,,,,
-14.649672182344592,-18.32285594419859,-24.375450519313823,23.01580821904098,15.221475139266182,23.78958719412701,,,,,,,,,
-7.519055567655659,-10.310167891322664,-11.290355216998806,11.072390064623193,9.6510134791723,24.823677879616056,,,,,,,,,
-11.190158762264264,-16.647780862233624,-21.27649666242075,6.950171104125239,8.61487476043219,7.904770837762634,,,,,,,,,
-5.68286162678228,-7.765017775353328,-12.071642124963889,14.403777637114793,0.8584601868250484,23.93757788361707,,,,,,,,,
-0.2213812650451512,-4.5082447241754044,-8.00017167467339,23.276059280104,16.58173494691967,11.33110884474042,,,,,,,,,
-1.6407628727562908,-5.095808500504381,-9.266373872608598,24.75172602448465,4.892851488333131,0.9158298244528832,,,,,,,,,
-1.3055898999641755,-4.929936251542633,-11.031720894050071,0.0619556677423628,2.167300975923968,11.294572038868107,,,,,,,,,
-10.932422890609692,-16.036849382003233,-17.29017765745034,23.7863592168866,0.0909902139856771,2.436302894170101,,,,,,,,,
-2.823364587549605,-6.300398574376757,-8.528044946658039,6.777812809075249,20.509640626521204,22.14702174518346,,,,,,,,,
-14.387544889331595,-15.435670227514656,-21.81207497112449,4.9714811429871455,17.671636906947224,0.7308315944503466,,,,,,,,,
-8.738331984669275,-10.770238674592754,-16.020767025474104,20.718930475861963,21.504959579227627,20.25417968385889,,,,,,,,,
-1.1363364529810769,-2.987436821038564,-4.187631094256089,11.229907566026784,20.07423572139044,5.98642360072217,,,,,,,,,
-2.662489515543605,-4.215714722597429,-5.245667350519117,24.56740290963869,21.00729163172384,8.83307438991997,,,,,,,,,
-4.389163141122623,-7.89121701847884,-13.103773667477713,4.557625563303582,22.421314730936693,23.852570967142707,,,,,,,,,
-5.327379519806241,-10.022878178801696,-11.043856865897231,22.30924767015941,3.369904681304871,19.640790809453406,,,,,,,,,
-14.799511756206256,-18.704198418755503,-24.170241343600065,7.831379741502727,2.5240679788759866,3.4073197008389635,,,,,,,,,
-8.707498803986649,-11.745557424994548,-16.466700281964787,23.64132136826605,23.168794950877366,5.777887475857922,,,,,,,,,
-3.301494276302682,-7.01786063828685,-8.166170516371652,1.8375729940564325,7.988885429420664,15.168717895297736,,,,,,,,,
-14.919127774797904,-19.72763196827212,-20.461839496454115,6.022141182955911,14.605280356493918,12.369273418423044,,,,,,,,,
-15.869383619853409,-18.639772134995567,-23.110673279626408,10.309695884606755,24.170782081787284,5.51370825912501,,,,,,,,,
-6.384149924646884,-6.946075979504537,-10.480497769335845,21.046746620950515,19.48464523222995,2.4434764811704763,,,,,,,,,
-3.0633302823723767,-3.0957476311707914,-4.389295372415501,22.92835000084308,8.281935997250548,18.089706400914096,,,,,,,,,
-9.112810093466257,-12.640752538229524,-16.4283763856249,2.30826978071802,18.654473294140075,23.335025755359823,,,,,,,,,
-6.40800927426721,-9.570075018537857,-12.559030227037333,20.10375364948928,21.663100947188813,7.023220680596522,,,,,,,,,
-12.88537791935301,-14.72828037186308,-18.80312026227336,7.9711471516638595,2.202480597373217,7.668904255435165,,,,,,,,,
-11.524947485529465,-17.257371969847078,-18.714934139419665,17.584150930589136,8.60816257559477,17.247885995209145,,,,,,,,,
-1.6754254714894277,-1.916418663148037,-5.725590172423199,7.916297649306861,17.136517791436713,17.339271585393504,,,,,,,,,
-7.294531417117072,-9.0437466111808,-10.286606967541996,1.5458189355320109,0.1286527976797958,9.799044441746087,,,,,,,,,
-4.918850748256105,-7.166718077474549,-8.772433973094385,14.909793120547402,3.790604806989549,8.368623336732968,,,,,,,,,
-3.154583099924574,-8.025855174917224,-12.985412011102431,2.702452536624985,3.198579645777313,10.43063307019256,,,,,,,,,
-11.177834766667582,-16.7966677733188,-21.44334396763876,1.676835294966456,20.079061871941,7.815655136507155,,,,,,,,,
-10.367990675397548,-14.25538396120484,-16.071575160791813,23.247855083693185,10.744767910299778,18.042192299388898,,,,,,,,,
-1.7559760379348326,-4.4617654418657,-7.91188402050834,1.7579341984168968,11.448782820466818,24.176012143041667,,,,,,,,,
-6.028066303487007,-9.124255821426742,-13.483991453339796,12.931913901142275,4.73294875371455,0.9606818033450064,,,,,,,,,
-7.211729743278459,-8.37518025457647,-11.22369914971865,1.2587226133919955,13.532100128023176,15.252845992925693,,,,,,,,,
-6.282671082053906,-8.220195375166142,-11.680074364468926,20.18390873517352,22.99622237006249,16.590140465719703,,,,,,,,,
-1.8275185807769263,-7.309426263031217,-9.478110880754064,8.27783956409323,20.29359117619148,10.049782291542268,,,,,,,,,
-11.943540857964088,-11.96888632587748,-12.06856466378316,17.218734543528573,4.343893619716797,24.00570604133004,,,,,,,,,
-12.477581657249436,-15.085431928885754,-21.178872886933352,19.79009426845485,14.693148341217071,7.467514241821113,,,,,,,,,
-14.766857746859564,-16.186184981939288,-20.10226516457781,20.678197398584203,4.265566932167774,13.500155610107122,,,,,,,,,
-9.45638067786516,-10.88681554086354,-15.353713887367388,24.72349239341176,19.69372120160397,12.553796643314753,,,,,,,,,
-14.997461625547782,-19.83557725412625,-24.22767202753448,16.566471590910027,6.965571626103388,13.907513248194478,,,,,,,,,
-1.8512542894166304,-7.109141916014007,-7.659980277424115,11.827036910889149,9.00526154327926,23.11770866121999,,,,,,,,,
-7.260675464301505,-12.725613494534564,-18.25452878873853,16.947888024769412,15.258037977122404,3.822207047081653,,,,,,,,,
-9.554446201233514,-10.225430077880944,-15.68774151080778,6.062690523181715,9.12745268196858,22.19706363823537,,,,,,,,,
-8.849447377209012,-10.18771710860548,-15.78322913759191,22.120007085647345,0.1032073862914601,5.074005515665833,,,,,,,,,
-2.5173768989283776,-4.787113590122846,-10.779508676755912,24.20014825414893,9.032736889723193,21.65786586170317,,,,,,,,,
-6.939474909859408,-8.739175241278048,-9.490519400921784,14.17666850288341,13.575869190727133,12.006505902154643,,,,,,,,,
-7.296194760190053,-12.788198585493635,-17.17644090241453,1.7513543375754537,13.921370131371438,17.556253630469158,,,,,,,,,
-1.7780407805629448,-3.626786481205064,-7.447166907606818,24.674391962524385,22.683935324929887,24.78280365163144,,,,,,,,,
-3.4965465762818564,-5.174704699793551,-5.713555115277265,8.521038205051477,1.6649450664335963,6.86710910603449,,,,,,,,,
-2.287798027237347,-7.509851930977537,-12.912278089434295,8.492730722203712,7.29678999196461,20.600283702236585,,,,,,,,,
-11.67002909257964,-12.96591492204099,-14.552482950896197,12.683418088229024,5.248355707602615,2.22034192954146,,,,,,,,,
-13.704671619513844,-14.645687917714191,-20.08087899162172,20.316089179137965,1.692212937703666,9.270946099888151,,,,,,,,,
-8.674117353298486,-9.85828903077506,-14.440743506422445,6.124079680724952,23.97246951775568,6.888873542978827,,,,,,,,,
-4.727073385649456,-5.444223629142758,-11.760595188557108,9.9799934184628,13.653754969044282,15.923592371209065,,,,,,,,,
-0.2227773800642083,-4.29698570522949,-8.503940031599738,5.66985155646844,2.091112078876333,4.765871572850478,,,,,,,,,
-13.786264283149409,-15.296935542324706,-15.555226687251116,4.899932419016911,8.979139551236056,20.525715044631387,,,,,,,,,
-8.946793734692315,-12.993240980177532,-14.021812532343466,6.328322932757733,20.06747091511052,12.443307941960828,,,,,,,,,
-6.893330506357859,-7.835659391018741,-11.503462048265876,20.20491876536433,0.7011858938052244,22.742548155613807,,,,,,,,,
-5.796323573155076,-7.891091813633185,-11.942568355743871,19.90266847285349,8.713238078135827,10.523650341346736,,,,,,,,,
-15.963479902237248,-21.48839427996604,-26.63325264421347,16.24928239784517,14.280544605440909,24.586867713806143,,,,,,,,,
-13.42457783190548,-17.99799057461463,-20.53396239540268,6.620630703672782,14.694818378296985,19.86990276392892,,,,,,,,,
-10.387573261349583,-14.801424453572965,-20.763109935472773,5.558285298763141,18.647139600845787,5.093841530995324,,,,,,,,,
-8.528073696135637,-10.31321949724684,-11.888242510345467,2.699696335279235,17.25785160480087,23.6208229773436,,,,,,,,,
-12.16214958921882,-17.26530563850883,-21.050840409106414,3.677501646402427,23.838907332907617,6.833512101263223,,,,,,,,,
-2.981285869271396,-4.8184772805678735,-9.0399360124823,6.34736091647697,3.652212218466498,2.790311247567553,,,,,,,,,
-4.48941984374032,-10.252704301535813,-14.549349267798672,19.769934630157174,5.429512749860574,11.822582734661408,,,,,,,,,
-10.487270357607782,-12.02848412628419,-18.14671645260079,4.576484168243166,14.16868835905226,21.94393435832365,,,,,,,,,
-10.880885552038956,-11.978499720412616,-16.00346452103255,12.982150628952,14.40849455807127,23.16814949887484,,,,,,,,,
-0.2664479990077648,-0.4715104283564002,-1.7430906222838214,6.49838448288309,15.450047916757883,0.2881779527826462,,,,,,,,,
-2.949250932710358,-5.386940197773828,-5.450281069656508,4.356306689463477,9.25379751689808,4.121509142057562,,,,,,,,,
-13.843032392036886,-18.494656919243035,-23.30337818877184,8.338146103287816,7.947775881272125,2.498179392307983,,,,,,,,,
-14.087458668060078,-15.582312572529798,-20.449389716510765,10.39554752493373,2.51357330321458,1.1250395436537612,,,,,,,,,
-8.304160040358173,-10.303197253981304,-12.442677132031596,18.331916041037964,14.123615762989816,18.64613188562168,,,,,,,,,
-9.279975163771669,-13.595213766881924,-19.229681668840787,12.63641574913492,9.643885455618618,21.44299287133286,,,,,,,,,
-10.841452677033535,-15.366242003720204,-16.65293895584486,10.223193290421538,5.046359580723876,4.223536296436294,,,,,,,,,
-15.725493269084016,-17.69896919502083,-19.63761988902389,8.674883702341136,7.760752429141374,6.533082657930948,,,,,,,,,
-0.3688194591320872,-5.314380725121044,-5.572415094530433,1.5698822921109077,2.713640117118472,13.122073150281931,,,,,,,,,
-14.560433889901274,-17.729183197364687,-23.041490113250777,7.472027078849054,2.5549361868151967,18.16698637717234,,,,,,,,,
-14.443314620230051,-18.551408729800084,-22.76927675336049,7.841862464023285,17.22767289919082,24.168135165661468,,,,,,,,,
-11.092872764737791,-16.51656531727005,-20.263063764699226,19.940464171808188,8.537007194973372,9.550124517911504,,,,,,,,,
-10.56604801948535,-11.31743349995886,-15.085883262915504,9.104267107751836,24.92426167130345,10.483607747777851,,,,,,,,,
-3.9193795476536657,-9.830605288485614,-12.902120085115437,11.903060716164632,17.570188731886613,21.08138686295605,,,,,,,,,
-15.687030465088538,-20.02968553872856,-21.17545369596404,20.057111035065216,1.410914901378082,15.513573928942977,,,,,,,,,
-2.430109548361507,-6.251741450070417,-10.067931726621335,6.646351700211701,12.389136028684756,15.609797978264275,,,,,,,,,
-3.427477281107725,-9.182047851231804,-10.37959841729291,20.50057417641142,3.085808764541998,1.41820727085914,,,,,,,,,
-15.162130985215272,-18.798928562503622,-18.86000678994318,20.06375655432304,14.434320060812468,8.203387459252816,,,,,,,,,
-13.593445826450594,-14.37421660083497,-15.728138210243914,14.087940004960403,12.201958230557292,14.117876529007154,,,,,,,,,
-1.3049982062498025,-4.50491904039652,-10.747528100169818,13.349642057065653,14.606114173653063,0.172458646205115,,,,,,,,,
-12.241890054147415,-15.515753097834974,-17.214556532962995,12.340898565562256,20.688604906087217,14.049831044079353,,,,,,,,,
-9.010491188126034,-13.333468273159069,-14.989715546588142,20.88483851305932,5.907439428179108,3.36984409092372,,,,,,,,,
-2.2655971885435573,-7.6180807944866755,-12.396731546741568,10.52377963625522,19.219109452405785,0.3523643880605705,,,,,,,,,
-15.393053635292675,-17.398165477668243,-21.51380868440795,18.43893214733957,23.483339695468672,12.819457269718445,,,,,,,,,
-8.074123909670845,-14.041278986153223,-17.389861707482027,3.5131968464312044,17.803184521310044,7.985720945822636,,,,,,,,,
-2.517035615245076,-6.304533951657671,-8.258779784419032,1.59585948723697,14.004310634262902,21.65611921957421,,,,,,,,,
-0.7153406992715308,-6.234825480929994,-9.782044069329965,2.349193553407509,1.3004487808316507,24.279498749197646,,,,,,,,,
-11.258578981405233,-14.616036667181485,-15.083733551540666,11.17529579490828,2.0045432766625444,11.209901351590473,,,,,,,,,
-9.753769196273804,-12.960114484797584,-17.457130913995762,12.104512846953783,15.785331214716845,12.091871017998717,,,,,,,,,
-5.893856140236627,-10.650625029125148,-11.805814985144451,22.24071908741842,0.0968079940378942,7.853024674928677,,,,,,,,,
-6.933275415426332,-11.059640271368067,-11.735555183784308,7.343891143848011,24.995501825871614,11.567604804254971,,,,,,,,,
-15.922694541277671,-20.94738913161876,-26.777970047976165,16.97027219713872,5.272399579309702,8.291513647968271,,,,,,,,,
-5.626303902571497,-11.042453635694676,-12.368562251202787,0.7919475630152991,1.9543883379534484,15.036885264410358,,,,,,,,,
-4.675696571322632,-4.987043402827741,-5.182513488783954,5.0450624542490825,8.037343044452067,16.502028041822037,,,,,,,,,
-5.050053391969589,-8.619163939138836,-11.309438917162623,18.94033509597413,14.14203629425063,10.061194703491092,,,,,,,,,
-14.35305330921256,-17.12651365232242,-18.26626790487165,14.17369843958346,4.454969552072439,1.9536100446906377,,,,,,,,,
-15.892807219592454,-19.8523637960615,-25.74755430365892,20.11948348607482,12.7368770149855,16.296602700594068,,,,,,,,,
-15.227304524931752,-18.28358713107309,-22.44952592054264,12.195669950907549,17.142058770201984,4.61872408911881,,,,,,,,,
-2.4373624972096746,-4.482036674333986,-10.16647109594622,14.081175392168694,19.454925023168013,22.306267000961,,,,,,,,,
-10.157578906737616,-13.434409852443917,-18.941528695409065,4.678818805885801,19.82446357630301,24.543390046408728,,,,,,,,,
-14.187461149178082,-14.6777541768546,-19.211623141734965,5.191127902937126,18.910827470575395,1.892333653774279,,,,,,,,,
-9.30324972906722,-9.380638656884962,-10.778865694068962,14.897016634385224,20.15820455289771,3.968709544874456,,,,,,,,,
-6.681472236724828,-7.860292617347824,-9.647242952525144,18.689303344578,11.820657277991565,8.368571473572269,,,,,,,,,
-9.140512645390714,-10.593526329584526,-15.926136152418383,11.946924716490274,3.481408456801484,11.48544037885324,,,,,,,,,
-4.0940281860904335,-4.278825665052493,-6.364644333489135,3.812948252044147,4.872777655511116,0.6550888916657204,,,,,,,,,
-10.494035849198376,-14.998015228240424,-19.555295642147907,6.366122120144165,23.280007222711145,24.989555570211746,,,,,,,,,
-8.545082650260428,-9.298834681146344,-12.1793380859768,2.56938158485211,19.064211717923744,6.16744375705218,,,,,,,,,
-6.326040806602977,-10.404847163787467,-13.842242013841023,13.227393557770872,24.455526109194302,6.271123446503742,,,,,,,,,
-9.682400622782414,-11.671197954865637,-12.00304605587602,13.597830188355504,12.80311068867955,6.114243773725218,,,,,,,,,
-6.241729894674469,-7.952197317500295,-10.513884177470516,20.77150731436279,22.64088480377591,14.113580374784927,,,,,,,,,
-3.1960259693078417,-7.616703070680371,-13.44142088379532,14.272963606792349,21.656160200250184,6.295853736631606,,,,,,,,,
-14.697821941837637,-20.45948938765093,-26.34664008178175,17.69568992494069,6.457198909907652,0.0584652080964839,,,,,,,,,
-9.35803273016814,-11.259793305566228,-14.339863797054084,11.026212522106434,12.723799335118956,3.4387370446568872,,,,,,,,,
-8.985583349408685,-12.494937035453283,-13.943469277759036,22.36311590564145,4.871486104724415,10.858530024004034,,,,,,,,,
-1.8266350406295453,-7.424573281866996,-8.385803134716928,25.06359990830553,7.337389539136866,11.743307673899572,,,,,,,,,
-12.782724120451844,-17.91540557923659,-23.469191231243435,21.393966581528776,5.432574638826715,24.278717415165968,,,,,,,,,
-2.455805572620619,-5.222285923876234,-9.702227742694856,23.978850026417373,19.86166179903081,17.04268083244743,,,,,,,,,
-0.3403142316354888,-3.598772923900662,-4.351387374461464,10.348111766087715,6.190206927293194,23.223229796664008,,,,,,,,,
-13.649848099839376,-19.09575656587609,-22.75295956258711,12.292828088839924,1.3728364747071218,4.336826324714933,,,,,,,,,
-3.802434732186427,-5.987466688089654,-11.834992730381003,21.44406502689285,22.77209908894558,10.124276399302618,,,,,,,,,
-6.841556497645726,-11.690895816594278,-17.61948490842204,1.826704426238489,2.331897672087954,21.823770343292946,,,,,,,,,
-5.273328229918187,-7.784521258226303,-13.686703370629049,16.443193068920138,3.328081578350365,13.118794934287973,,,,,,,,,
